<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;;;;;
SPFB.RTS-12.18;1;12.11.2018;13:54;112 260  ;112 340  ;112 250  ;112 320  ;343;;;;;;
SPFB.RTS-12.18;1;12.11.2018;13:55;112 330  ;112 340  ;112 290  ;112 290  ;282;;;;;;
SPFB.RTS-12.18;1;12.11.2018;13:56;112 280  ;112 350  ;112 280  ;112 280  ;236;;;;;;
SPFB.RTS-12.18;1;12.11.2018;13:57;112 280  ;112 300  ;112 250  ;112 260  ;353;;;;;;
SPFB.RTS-12.18;1;12.11.2018;13:58;112 280  ;112 290  ;112 260  ;112 290  ;224;;;;;;
SPFB.RTS-12.18;1;12.11.2018;13:59;112 280  ;112 290  ;112 240  ;112 250  ;189;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:00;112 250  ;112 250  ;112 210  ;112 210  ;381;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:06;112 210  ;112 220  ;112 150  ;112 180  ;661;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:07;112 170  ;112 220  ;112 120  ;112 140  ;680;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:08;112 150  ;112 150  ;112 050  ;112 110  ;1297;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:09;112 110  ;112 120  ;112 050  ;112 080  ;766;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:10;112 080  ;112 100  ;111 990  ;112 000  ;1008;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:11;112 010  ;112 030  ;111 950  ;111 970  ;915;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:12;111 960  ;111 990  ;111 940  ;111 940  ;690;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:13;111 930  ;111 980  ;111 880  ;111 970  ;1130;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:14;111 970  ;111 970  ;111 910  ;111 910  ;255;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:15;111 910  ;111 910  ;111 860  ;111 880  ;494;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:16;111 890  ;111 930  ;111 830  ;111 900  ;855;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:17;111 920  ;111 920  ;111 870  ;111 910  ;222;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:18;111 900  ;111 910  ;111 870  ;111 900  ;205;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:19;111 890  ;111 960  ;111 880  ;111 960  ;420;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:20;111 960  ;111 970  ;111 900  ;111 950  ;567;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:21;111 940  ;111 980  ;111 910  ;111 950  ;536;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:22;111 960  ;111 970  ;111 930  ;111 940  ;247;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:23;111 940  ;111 940  ;111 890  ;111 900  ;230;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:24;111 900  ;112 010  ;111 890  ;112 010  ;2748;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:25;112 000  ;112 010  ;111 950  ;111 970  ;248;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:26;111 970  ;112 000  ;111 960  ;111 970  ;182;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:27;111 980  ;112 010  ;111 980  ;112 010  ;258;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:28;112 010  ;112 050  ;112 000  ;112 040  ;361;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:29;112 020  ;112 040  ;111 990  ;112 040  ;1168;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:30;112 030  ;112 070  ;112 010  ;112 010  ;271;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:31;112 010  ;112 090  ;112 000  ;112 070  ;531;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:32;112 080  ;112 120  ;112 070  ;112 100  ;474;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:33;112 090  ;112 110  ;112 050  ;112 050  ;217;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:34;112 050  ;112 130  ;112 050  ;112 110  ;406;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:35;112 130  ;112 150  ;112 110  ;112 140  ;423;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:36;112 140  ;112 160  ;112 090  ;112 110  ;534;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:37;112 100  ;112 110  ;112 060  ;112 070  ;195;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:38;112 090  ;112 120  ;112 070  ;112 110  ;239;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:39;112 110  ;112 130  ;112 100  ;112 110  ;136;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:40;112 100  ;112 130  ;112 100  ;112 110  ;361;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:41;112 110  ;112 130  ;112 070  ;112 100  ;519;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:42;112 100  ;112 110  ;112 090  ;112 090  ;212;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:43;112 080  ;112 080  ;112 050  ;112 070  ;339;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:44;112 050  ;112 060  ;112 020  ;112 030  ;240;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:45;112 030  ;112 060  ;112 020  ;112 030  ;296;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:46;112 030  ;112 120  ;112 030  ;112 090  ;358;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:47;112 080  ;112 090  ;112 060  ;112 060  ;100;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:48;112 070  ;112 070  ;112 010  ;112 050  ;270;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:49;112 050  ;112 050  ;111 940  ;111 990  ;654;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:50;111 980  ;112 020  ;111 950  ;112 010  ;659;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:51;112 000  ;112 040  ;111 990  ;112 030  ;145;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:52;112 040  ;112 060  ;112 010  ;112 010  ;144;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:53;112 020  ;112 040  ;112 000  ;112 020  ;480;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:54;112 030  ;112 040  ;112 020  ;112 030  ;148;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:55;112 040  ;112 040  ;111 980  ;112 010  ;312;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:56;112 000  ;112 030  ;112 000  ;112 020  ;30;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:57;112 030  ;112 040  ;112 020  ;112 020  ;127;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:58;112 020  ;112 020  ;111 940  ;112 000  ;318;;;;;;
SPFB.RTS-12.18;1;12.11.2018;14:59;112 000  ;112 000  ;111 970  ;112 000  ;361;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:00;112 000  ;112 010  ;111 980  ;112 000  ;126;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:01;112 010  ;112 080  ;112 010  ;112 070  ;619;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:02;112 080  ;112 080  ;112 020  ;112 060  ;430;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:03;112 060  ;112 080  ;111 980  ;112 020  ;389;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:04;112 010  ;112 030  ;111 990  ;112 000  ;91;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:05;112 010  ;112 100  ;112 000  ;112 070  ;310;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:06;112 060  ;112 100  ;112 050  ;112 060  ;227;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:07;112 060  ;112 070  ;111 870  ;111 890  ;2626;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:08;111 900  ;111 970  ;111 880  ;111 940  ;1727;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:09;111 950  ;111 970  ;111 930  ;111 940  ;330;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:10;111 940  ;112 000  ;111 940  ;111 980  ;560;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:11;111 980  ;112 020  ;111 950  ;111 990  ;425;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:12;111 980  ;111 990  ;111 910  ;111 910  ;952;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:13;111 910  ;111 950  ;111 880  ;111 900  ;545;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:14;111 900  ;111 960  ;111 870  ;111 960  ;616;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:15;111 950  ;111 960  ;111 900  ;111 950  ;597;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:16;111 950  ;111 970  ;111 890  ;111 960  ;547;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:17;111 960  ;111 980  ;111 960  ;111 970  ;735;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:18;111 970  ;111 980  ;111 960  ;111 970  ;208;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:19;111 980  ;112 010  ;111 950  ;111 950  ;361;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:20;111 940  ;111 970  ;111 890  ;111 890  ;333;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:21;111 890  ;111 910  ;111 860  ;111 880  ;542;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:22;111 880  ;111 960  ;111 860  ;111 930  ;366;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:23;111 910  ;111 940  ;111 910  ;111 920  ;78;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:24;111 930  ;111 930  ;111 880  ;111 920  ;195;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:25;111 910  ;111 930  ;111 900  ;111 910  ;797;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:26;111 910  ;111 930  ;111 890  ;111 900  ;299;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:27;111 900  ;111 940  ;111 890  ;111 930  ;143;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:28;111 920  ;111 930  ;111 890  ;111 890  ;67;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:29;111 890  ;111 930  ;111 870  ;111 910  ;151;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:30;111 910  ;111 950  ;111 890  ;111 900  ;330;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:31;111 900  ;111 990  ;111 890  ;111 970  ;416;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:32;111 970  ;111 970  ;111 920  ;111 950  ;186;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:33;111 940  ;111 940  ;111 820  ;111 850  ;748;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:34;111 850  ;111 880  ;111 820  ;111 840  ;354;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:35;111 850  ;111 850  ;111 810  ;111 830  ;265;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:36;111 820  ;111 870  ;111 810  ;111 850  ;460;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:37;111 850  ;111 930  ;111 840  ;111 900  ;665;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:38;111 890  ;111 960  ;111 890  ;111 940  ;662;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:39;111 950  ;111 970  ;111 930  ;111 940  ;559;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:40;111 930  ;111 990  ;111 920  ;111 960  ;310;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:41;111 970  ;112 080  ;111 960  ;112 040  ;1173;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:42;112 030  ;112 050  ;112 010  ;112 030  ;472;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:43;112 040  ;112 060  ;112 030  ;112 050  ;135;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:44;112 060  ;112 060  ;112 010  ;112 010  ;313;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:45;112 020  ;112 080  ;112 010  ;112 020  ;577;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:46;112 020  ;112 090  ;112 010  ;112 030  ;917;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:47;112 030  ;112 060  ;112 030  ;112 050  ;116;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:48;112 040  ;112 050  ;112 010  ;112 020  ;165;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:49;112 030  ;112 060  ;112 020  ;112 060  ;406;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:50;112 070  ;112 140  ;112 070  ;112 090  ;828;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:51;112 090  ;112 120  ;112 080  ;112 110  ;219;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:52;112 110  ;112 120  ;112 080  ;112 080  ;292;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:53;112 080  ;112 090  ;112 020  ;112 030  ;356;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:54;112 040  ;112 040  ;111 970  ;111 990  ;659;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:55;111 990  ;112 010  ;111 940  ;111 940  ;586;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:56;111 950  ;111 990  ;111 870  ;111 880  ;1403;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:57;111 880  ;111 930  ;111 870  ;111 910  ;367;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:58;111 900  ;111 910  ;111 760  ;111 800  ;1654;;;;;;
SPFB.RTS-12.18;1;12.11.2018;15:59;111 800  ;111 830  ;111 730  ;111 810  ;1436;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:00;111 800  ;111 870  ;111 800  ;111 840  ;947;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:01;111 850  ;111 880  ;111 790  ;111 800  ;851;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:02;111 810  ;111 840  ;111 800  ;111 830  ;262;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:03;111 820  ;111 870  ;111 800  ;111 870  ;457;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:04;111 860  ;111 870  ;111 850  ;111 850  ;199;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:05;111 850  ;111 850  ;111 770  ;111 810  ;1378;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:06;111 830  ;111 830  ;111 750  ;111 790  ;239;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:07;111 800  ;111 860  ;111 780  ;111 820  ;247;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:08;111 830  ;111 900  ;111 830  ;111 870  ;416;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:09;111 880  ;111 890  ;111 850  ;111 870  ;461;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:10;111 880  ;111 880  ;111 820  ;111 830  ;134;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:11;111 830  ;111 870  ;111 820  ;111 850  ;172;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:12;111 860  ;111 880  ;111 790  ;111 810  ;301;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:13;111 810  ;111 850  ;111 790  ;111 810  ;453;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:14;111 800  ;111 800  ;111 730  ;111 740  ;520;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:15;111 730  ;111 800  ;111 720  ;111 770  ;864;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:16;111 770  ;111 840  ;111 760  ;111 830  ;490;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:17;111 840  ;111 860  ;111 820  ;111 850  ;452;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:18;111 840  ;111 840  ;111 790  ;111 820  ;386;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:19;111 820  ;111 820  ;111 750  ;111 760  ;515;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:20;111 760  ;111 810  ;111 750  ;111 810  ;497;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:21;111 800  ;111 850  ;111 790  ;111 840  ;434;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:22;111 850  ;111 870  ;111 810  ;111 810  ;198;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:23;111 810  ;111 830  ;111 790  ;111 830  ;518;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:24;111 830  ;111 860  ;111 790  ;111 860  ;334;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:25;111 870  ;111 880  ;111 830  ;111 850  ;259;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:26;111 840  ;111 850  ;111 800  ;111 820  ;208;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:27;111 820  ;111 850  ;111 790  ;111 850  ;268;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:28;111 850  ;111 860  ;111 800  ;111 820  ;185;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:29;111 820  ;111 860  ;111 810  ;111 850  ;137;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:30;111 850  ;111 880  ;111 810  ;111 810  ;306;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:31;111 810  ;111 860  ;111 810  ;111 850  ;310;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:32;111 860  ;111 940  ;111 850  ;111 930  ;823;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:33;111 930  ;111 990  ;111 930  ;111 950  ;767;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:34;111 940  ;111 950  ;111 870  ;111 870  ;682;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:35;111 870  ;111 900  ;111 850  ;111 900  ;599;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:36;111 900  ;111 940  ;111 890  ;111 900  ;451;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:37;111 920  ;111 920  ;111 850  ;111 870  ;278;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:38;111 870  ;111 890  ;111 810  ;111 840  ;691;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:39;111 840  ;111 860  ;111 810  ;111 830  ;474;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:40;111 830  ;111 860  ;111 810  ;111 860  ;434;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:41;111 870  ;111 870  ;111 800  ;111 830  ;499;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:42;111 830  ;111 870  ;111 830  ;111 850  ;235;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:43;111 840  ;111 840  ;111 780  ;111 790  ;474;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:44;111 790  ;111 810  ;111 770  ;111 770  ;264;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:45;111 770  ;111 780  ;111 760  ;111 780  ;444;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:46;111 770  ;111 800  ;111 760  ;111 790  ;395;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:47;111 790  ;111 810  ;111 780  ;111 800  ;296;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:48;111 800  ;111 830  ;111 750  ;111 750  ;608;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:49;111 750  ;111 800  ;111 750  ;111 800  ;482;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:50;111 800  ;111 810  ;111 750  ;111 790  ;199;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:51;111 780  ;111 780  ;111 740  ;111 760  ;331;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:52;111 770  ;111 800  ;111 740  ;111 790  ;273;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:53;111 790  ;111 850  ;111 780  ;111 840  ;528;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:54;111 840  ;111 870  ;111 820  ;111 820  ;536;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:55;111 810  ;111 830  ;111 790  ;111 830  ;437;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:56;111 810  ;111 850  ;111 800  ;111 820  ;284;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:57;111 810  ;111 830  ;111 750  ;111 780  ;572;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:58;111 790  ;111 820  ;111 720  ;111 720  ;939;;;;;;
SPFB.RTS-12.18;1;12.11.2018;16:59;111 730  ;111 740  ;111 670  ;111 730  ;1459;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:00;111 730  ;111 780  ;111 720  ;111 750  ;759;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:01;111 750  ;111 830  ;111 740  ;111 830  ;472;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:02;111 810  ;111 830  ;111 750  ;111 750  ;376;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:03;111 740  ;111 750  ;111 610  ;111 630  ;2239;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:04;111 640  ;111 650  ;111 600  ;111 620  ;604;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:05;111 610  ;111 640  ;111 560  ;111 640  ;873;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:06;111 630  ;111 660  ;111 590  ;111 630  ;676;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:07;111 640  ;111 660  ;111 630  ;111 650  ;257;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:08;111 660  ;111 660  ;111 610  ;111 650  ;182;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:09;111 650  ;111 690  ;111 640  ;111 650  ;819;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:10;111 650  ;111 670  ;111 640  ;111 670  ;168;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:11;111 660  ;111 660  ;111 610  ;111 630  ;232;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:12;111 640  ;111 660  ;111 630  ;111 630  ;282;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:13;111 630  ;111 640  ;111 600  ;111 630  ;433;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:14;111 630  ;111 650  ;111 620  ;111 650  ;241;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:15;111 640  ;111 650  ;111 600  ;111 620  ;217;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:16;111 620  ;111 640  ;111 580  ;111 610  ;484;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:17;111 620  ;111 650  ;111 620  ;111 640  ;195;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:18;111 630  ;111 640  ;111 570  ;111 610  ;513;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:19;111 610  ;111 670  ;111 610  ;111 670  ;340;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:20;111 670  ;111 690  ;111 650  ;111 650  ;288;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:21;111 660  ;111 670  ;111 630  ;111 650  ;158;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:22;111 640  ;111 640  ;111 580  ;111 600  ;396;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:23;111 620  ;111 650  ;111 600  ;111 630  ;190;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:24;111 630  ;111 630  ;111 580  ;111 590  ;120;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:25;111 580  ;111 590  ;111 550  ;111 560  ;600;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:26;111 560  ;111 630  ;111 520  ;111 620  ;1041;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:27;111 620  ;111 620  ;111 590  ;111 600  ;274;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:28;111 600  ;111 650  ;111 590  ;111 640  ;500;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:29;111 650  ;111 670  ;111 630  ;111 650  ;598;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:30;111 660  ;111 660  ;111 590  ;111 600  ;422;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:31;111 600  ;111 630  ;111 530  ;111 610  ;1310;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:32;111 610  ;111 650  ;111 560  ;111 580  ;855;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:33;111 560  ;111 560  ;111 470  ;111 520  ;2178;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:34;111 520  ;111 550  ;111 470  ;111 500  ;1257;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:35;111 500  ;111 550  ;111 490  ;111 520  ;555;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:36;111 520  ;111 590  ;111 510  ;111 530  ;522;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:37;111 520  ;111 550  ;111 470  ;111 550  ;1335;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:38;111 550  ;111 560  ;111 430  ;111 480  ;1417;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:39;111 470  ;111 500  ;111 390  ;111 440  ;1222;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:40;111 450  ;111 480  ;111 400  ;111 460  ;536;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:41;111 450  ;111 500  ;111 430  ;111 480  ;903;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:42;111 480  ;111 500  ;111 460  ;111 480  ;400;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:43;111 490  ;111 510  ;111 470  ;111 480  ;469;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:44;111 460  ;111 490  ;111 450  ;111 470  ;337;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:45;111 470  ;111 480  ;111 450  ;111 450  ;277;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:46;111 450  ;111 470  ;111 430  ;111 470  ;531;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:47;111 460  ;111 500  ;111 450  ;111 460  ;358;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:48;111 470  ;111 490  ;111 450  ;111 490  ;281;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:49;111 480  ;111 490  ;111 430  ;111 470  ;259;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:50;111 460  ;111 480  ;111 430  ;111 470  ;212;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:51;111 450  ;111 460  ;111 400  ;111 410  ;395;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:52;111 410  ;111 420  ;111 290  ;111 320  ;1901;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:53;111 330  ;111 370  ;111 310  ;111 310  ;859;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:54;111 320  ;111 340  ;111 300  ;111 330  ;681;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:55;111 330  ;111 350  ;111 320  ;111 330  ;395;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:56;111 340  ;111 370  ;111 320  ;111 320  ;449;;;;;;
SPFB.RTS-12.18;1;12.11.2018;17:57;111 310  ;111 390  ;111 310  ;111 390  ;416;;;;;;
